country,city,address_1,reason_for_recall,address_2,product_quantity,code_info,center_classification_date,distribution_pattern,state,product_description,report_date,classification,openfda,recalling_firm,recall_number,initial_firm_notification,product_type,event_id,more_code_info,recall_initiation_date,postal_code,voluntary_mandated,status,severity_score
United States,Goldsboro,200 Gin Road,Undeclared allergen: Milk,,58/7oz. packages,"Sold via website between October 16th, 2017 to November 17th, 2017",20180105,NC,NC,"Dark Chocolate Pecans Net Wt. 7 oz, Farrell Farms, 200 Gin Road, Goldsboro, NC",20180103,Class I,{},"Farrell Farms, Inc",F-0526-2018,E-Mail,Food,78653,20210917.0,20171119,27530,Voluntary: Firm initiated,Terminated,5
United States,Milwaukee,726 S 12th St.,"Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.",,"1,159,754.46 total pounds, for all varieties",10 733147 10196 1=  11/4/2013 - 11/20/2013; ;,20131202,"CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.",WI,"Finest Traditions Garden Vegetable Spaghetti, Product Code 10 733147 10196 1,	1/8 lb",20131211,Class I,{},"Garden-Fresh Foods, Inc.",F-0559-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66677,20140313.0,20131030,53204-1211,Voluntary: Firm initiated,Terminated,5
United States,Livonia,12301 Farmington Rd,Products may contain undeclared tree nuts (walnuts).  People who have an allergy or severe sensitivity to tree nuts run the risk of serious or life-threatening allergic reaction if they consume these products.,,2418 cases,product 6585,20160830,Ohio,MI,"Devils Food Sheet Cake 8x12 Mega   28.125 lb case 20, 2  2.5oz cakes per case",20160907,Class I,{},"Minnie Marie Bakers, Inc. dba Awrey's Bakery",F-2021-2016,E-Mail,Food,74845,20170809.0,20160729,48150-1747,Voluntary: Firm initiated,Terminated,5
United States,Minneapolis,33 S 6th St,Shipping container from CA to HI was not held at proper temperature which could cause food items to be contaminated with spoilage organisms or pathogens,,2652 retail units total,"All product purchased at  Target store T2780, Honolulu, HI from March 23 through March 27, 2018.",20180503,HI,MN,Eggo Homestyle Waffles 24ct 29.6oz    UPC: 38000402807    Target item number: 270-5-49,20180509,Class II,{},Target Corporation,F-1334-2018,Telephone,Food,79663,20180503.0,20180327,55402-3601,Voluntary: Firm initiated,Terminated,3
United States,Portales,42593 US Highway 70,"Sunland, Inc. is conducting a voluntary limited recall of its Almond, Peanut, and Cashew Butter products and Tahini and Roasted Blanched Peanut Products, manufactured between May 1, 2010 and September 24, 2012, because these products may be contaminated with Salmonella.",,"3,002 x 18 oz","Best-If-Used-By Dates between March 1, 2011 and September 24, 2013.",20121023,National distribution under various brand names including all 50 U.S. States with some international distribution Hong Kong.,NM,"Cadia All Natural Creamy Peanut Butter No Stir, 18 oz, UPC 815369010993.",20121031,Class I,{},"Sunland, Incorporated",F-0426-2013,Press Release,Food,63257,20141001.0,20120924,88130-9043,Voluntary: Firm initiated,Terminated,5
United States,Corvallis,29190 Highway 34,Fudge Brownie Cookie product is recalled due to undeclared soy lecithin.,,7 units,9/6/19  This date represents the production date.,20190930,distributed in Oregon.,OR,"Fudge Brownie Cookie, net wt. 2 oz.  The product was distributed frozen and has a 5-day shelf life after being defrosted at the stores.    The label is read in parts: ""***Fudge Brownie Cookie*** Ingredients:  Evaporated cane juice, sunflower oil, almond milk, cocoa powder, chocolate chips, sorhgum flour, tapioca flour, flax meal, vanilla, baking powder, salt***Gluten-Free ***Vegan Foods ***Made by: Whole Flower Farms 29190 hwy 34 Corvallis, OR***"".",20191009,Class II,{},Whole Flower Farms LLC,F-2258-2019,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,83829,20190930.0,20190917,97333-2218,Voluntary: Firm initiated,Terminated,3
United States,Teterboro,100 Hollister Rd Unit C1,"Food & Beverage Inc., dba Chris's Cookies has initiated a recall of Trader Joe s Peanut Butter Sutter s Formula Cookies  (Trader Joes SKU 93307) that was packed in a Trader Joes branded Chocolate Chip Cookie bag, and sent out as Chocolate Chip Cookies.      Please note the Chocolate Chip Cookie bag has a statement on the back that says:  MAY CONTAIN TRACES OF PEANUTS AND TREE NUTS , but since the wrong product packed is based almost completely in peanut this could represent a bigger risk for those who have peanuts allergies. Thus, prompting the firm to error on the side of public safety and initiate a recall.",,"2,851 bags",Lot number: 2060; Sell by 031218 thru 031818,20180327,"The product was distributed to the following states: CT, DC, DE, MA, MD, ME, NH, NJ, NY, PA,VA, RI, VT",NJ,Name: Trader Joe s Chocolate Chip Cookies SKU 68075  Net Weight: 12 oz. (340g)  Number of units per package: 16 cookies  Package type: Kraft paper bag,20180328,Class II,{},Food and Beverage Inc.,F-0979-2018,E-Mail,Food,79527,20180504.0,20180312,07608-1139,Voluntary: Firm initiated,Terminated,3
United States,Wadena,266 4th St NE,Products are being recalled because they may have the potential to be contaminated with Listeria monocytogenes,,99 units,"UPC 795631819731, Sell by 10/10/19 to 11/10/19",20191211,"The firm distributed products to foodservice establishments and retailers in IA, IL, IN, MI, MN, MT, ND, NE, SD, WI, WY.",MN,"Veggie Pizza Mix, 2.5 lbs, packaged with a small generic white label on a plastic bag for foodservice use.  Contains broccoli florets, cauliflower florets and diced carrots.  Mix meant for putting on flat bread as RTE.",20191127,Class I,{},"Russ Davis Wholesale, Inc.",F-0316-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,84222,20200611.0,20191105,56482-1205,Voluntary: Firm initiated,Terminated,5
United States,Oconto Falls,7989 Arndt Rd,"Springside Cheese Corp. is recalling cheese produced on August 21, 2012 through September 1, 2012.  This voluntary recall has been initiated because the cheese has the potential to be contaminated with Giardia, a parasite, from an employee illness.",,"41,616.53 lbs total",8.28.3,20121010,"WI, CO",WI,"Springside Cheese, Cranberry Monterey Jack  Cheese,  55-0172,  V3, August 28, 2012,",20121017,Class II,{},Springside Cheese Corp,F-0062-2013,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,63168,20160309.0,20120907,54154-9755,Voluntary: Firm initiated,Terminated,3
United States,Farmingdale,164 Milbar Blvd,Triceutical Inc. has recalled all dietary supplements due to lack of good manufacturing practices.,,"3,000 bottles","all lot numbers, all expiration dates",20161014,"*Domestic* - FL, NY, PA, *International*- China",NY,Maca,20161026,Class III,{},Triceutical Inc./Zhang,F-0104-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,69241,20180604.0,20141010,11735-1425,Voluntary: Firm initiated,Terminated,1
United States,Windermere,4757 The Grove Dr,"Ready to Eat salad products containing iceberg lettuce, red cabbage and/or carrot ingredients are recalled due to a possible health risk from Cyclospora.",,unknown,"Product Code  Z122, Z125, Z126, Z128, Z129, Z130, Z132, Z133, Z134, Z135, Z136, Z139, Z140, Z141, Z142, Z143, Z144, Z145, Z148, Z149, Z150, Z153, Z154, Z155, Z156, Z157, Z158, Z160, Z161, Z162, Z163, Z164, Z165, Z167, Z168, Z169. USED BY  or Before 7/3/2020",20200804,"Domestic: Midwestern states of AR, CT, DC, DE, IA, IL, IN, KS, KY, MA, MD, ME, MI, MN, MO, MT, NC, ND, NE, NH, NJ, NY, OH, OK, PA, RI, SD, TN, VA, VT, WI, WV  Foreign: Canada",FL,"Little Salad Bar Garden, 12 oz, UPC 4099100082975, Iceberg lettuce, carrots & red cabbage",20200722,Class II,{},Fresh Express Incorporated,F-1052-2020,E-Mail,Food,85918,20201216.0,20200619,34786-8426,Voluntary: Firm initiated,Terminated,3
United States,Rockville,4948 Boiling Brook Pkwy,"Whole Foods Market, Inc. has initiated a recall of various bakery products  that was made in there Mid-Atlantic stores and sold between May 25th and July 13th which failed to declare soy flour (soy) as an ingredient.",,12016.4 Units,24017200000,20180803,"These were made in house at Whole Foods Market locations, in the Mid Atlantic Region. No foreign accounts",MD,"CANDY DESSERT SHELL VANILLA PANIBOIS, 17 Ounce",20180815,Class I,{},Whole Foods Market Group Inc.,F-1740-2018,E-Mail,Food,80528,20210903.0,20180713,20852-2306,Voluntary: Firm initiated,Terminated,5
United States,Coon Rapids,9250 Holly St NW,"Various Peanut butters, cheese spreads, cold pack cheese, salsa, cheese balls/logs have the potential to be contaminated with Listeria monocytogenes.",,"369,840 total cases for all varieties",Sell by Date before 3/20/2015,20140416,Nationwide.  No distribution outside the US.,MN,"Peanut Butter sold under the following sizes, brands: HONEY CRUNCHY (55204) Peanut Butter in 16 oz tubs with snap on lid.",20140423,Class I,{},Parkers Farm Inc,F-1868-2014,E-Mail,Food,67806,20151021.0,20140321,55433-5800,Voluntary: Firm initiated,Terminated,5
United States,Brooklyn,601 Wortman Ave,"Product was labeled as gluten free by mistake, but the product does contain Gluten.",,"32 Cartons, 12 packs each carton","196J1-32, JUNE 30,2022",20190617,NY & NJ,NY,"National Heartland Naturals Premium Quality Pearl Barley  32 oz Plastic Bag, UPC 707966600083",20190626,Class II,{},"Bedessee Imports, Inc",F-1463-2019,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,82996,20200626.0,20190531,11208-5442,Voluntary: Firm initiated,Terminated,3
United States,Chicago,2501 N Keeler Ave,Product may contain undeclared milk.,,"24,080 lbs",Product #B93756; Lot #WN011217E;  WN020817D;  WN031117E;  WN033117D,20170817,"Nationwide, Mexico, Canada",IL,"B93756, BREADER X1@, NET WT 40 LBS, Manufactured By: Newly Weds Foods, Inc., Chicago, IL 60639",20170726,Class II,{},Newly Weds Foods Inc,F-3319-2017,Letter,Food,77194,20190805.0,20170503,60639-2131,Voluntary: Firm initiated,Terminated,3
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,"CHOBANI KEY LIME BLENDED LOW FAT GREEK YOGURT - 5.3OZ, UPC:1829001271",20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1668-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Bells,#10  Pictsweet Drive,Products contain onions which were recalled for the possibility of Listeria monocytogenes contamination.,,81752 units,"a) UPC 11110 89791: Lot Codes:  0896BG, 0896BH, 0896BJ, 0896BK, 0896KA, 0896KB, 0956BA, 0956BB, 0956BC, 0956BD, 0956BG, 0956BJ    b) UPC 70560 96609: Lot Codes:  0826BA, 0826BB, 0826BC, 0826BD, 0826BE, 0826BF, 0826BG, 0826BH, 0906BA, 0906BB",20160707,Nationwide,TN,"Frozen chopped onions labeled as:    a) Kroger(R) CHOPPED ONIONS, RECIPE BEGINNINGS(R), NET WT 12 OZ (340g), UPC 11110 89791, DISTRIBUTED BY THE KROGER COMPANY, CINCINNATI, OH 45202    b) PICTSWEET(R) Chopped Onions, recipe helper, NET WT 10 OZ (283g), UPC 70560 96609, DISTRIBUTED BY THE PICTSWEET COMPANY, BELLS, TN 38006",20160713,Class I,{},The Pictsweet Company,F-1655-2016,E-Mail,Food,73853,20170803.0,20160409,38006,Voluntary: Firm initiated,Terminated,5
United States,Portsmouth,1 Highliner Ave,Product may contain undeclared milk.,,"693,408 cases (total for all products)",Lot Number: 0047038220; 0047121120; 0047009121,20170815,Nationwide,NH,"HFS 10/6lb Crunchy Row Breaded Cod Rectangles 3 oz.,  Item Number: 10002800",20170823,Class II,{},High Liner Foods Inc.,F-2767-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,77489,20171214.0,20170609,03801-4146,Voluntary: Firm initiated,Terminated,3
United States,Houston,2008 W W Thorne Blvd,Potential contamination with Listeria monocytogenes.,,Unknown,Use by date range 8/12-19/2017 and Use by date range 8/13-20/2017,20170928,"Alabama, Florida, Georgia, Louisiana, and Mississippi",TX,"Tri-Pepper Dice, 6-oz. packaged in a clamshell and Dice Tri-Pepper, 7-oz. packaged in a clamshell",20171004,Class I,{},"Country Fresh Products, LLC",F-3606-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,78071,20171213.0,20170902,77073-3302,Voluntary: Firm initiated,Terminated,5
United States,Milwaukee,726 S 12th St.,"Recalled salads, slaw, salsa, bean and dips contained onions that were recalled by Gills Onions due to potential Listeria monocytogenes contamination.",,,"38760, 08/01/12-08/08/12          Acme Homestyle Potato Salad, 4209, 8/14/2012-8/17/2012",20120907,AZ  CA  FL  IA  IL  IN  MA  MI  MN  MO  OH  PA  TX  WI,WI,"Finest Traditions Blue Cheese Potato Salad, 8 lb., 10 733147 10137 4",20120919,Class I,{},"Garden-Fresh Foods, Inc.",F-2242-2012,Letter,Food,62707,20121115.0,20120727,53204-1211,Voluntary: Firm Initiated,Terminated,5
United States,Chesterfield,16690 Swingley Ridge Rd,Undeclared anchovy in wraps.,,149 shelf packages,7/2/17 and earlier.,20170727,Product was distributed to the firm's retail grocery stores in eastern Missouri and western Missouri.,MO,"Dierbergs Kitchen, Grilled Chicken Caesar Wrap, NET WT. 10 oz, UPC 0 233983 804994",20170802,Class I,{},"Dierbergs Markets, Inc Corporate Office",F-2949-2017,Press Release,Food,77665,20170809.0,20170628,63017-0758,Voluntary: Firm initiated,Terminated,5
United States,Honolulu,3040 Ualena St,"FDA inspection found that allergen sub ingredients are not declared on the label - wheat, soy, milk.",,,all manufacturing codes - i.e.05/02/19,20190614,HI only - island of Oahu,HI,"Regal's Fundraising Cookies: Cornflake flavor.  Net Weight 12 oz. (340 grams).    All varieties have the same ingredient list:  Flour, Sugar, Cotton Seed Oil, Butter Blend, Chocolate Chips, Salted Butter, Vanilla Extract, Salt, Baking Soda.    Regal Foods,  Honolulu, HI  www.regalfoodsusa.com",20190626,Class II,{},Regal Food Inc./dba The Pizza Shop,F-1459-2019,Letter,Food,82877,20191119.0,20190515,96819-1984,Voluntary: Firm initiated,Terminated,3
United States,Portales,42593 US Highway 70,"Sunland, Inc. is conducting a voluntary limited recall of its Almond, Peanut, and Cashew Butter products and Tahini and Roasted Blanched Peanut Products, manufactured between May 1, 2010 and September 24, 2012, because these products may be contaminated with Salmonella.",,"20,463 x 40 oz","Best-If-Used-By Dates between May 1, 2011 and September 24, 2013.",20121023,National distribution under various brand names including all 50 U.S. States with some international distribution Hong Kong.,NM,"Sunland Creamy Peanut Butter with Sea Salt, 40 oz, UPC 4868709915, Gluten Free, Produced by Sunland Inc, Portales, NM 88130.",20121031,Class I,{},"Sunland, Incorporated",F-0369-2013,Press Release,Food,63257,20141001.0,20120924,88130-9043,Voluntary: Firm initiated,Terminated,5
United States,Kearns,4850 S 5300 W,Condies Foods is recalling Veggie Cups due to undeclared milk and egg.,,166 cases,"USE THRU 01/05/2018,",20180130,"Distributed to Coremark's 124 stores around the region (Nevada, Arizona, Idaho, Wyoming, Colorado, Nebraska, Utah).",UT,"Condies Foods Fresh Fruit, Item Number 40781, UPC  50777222655",20180131,Class I,{},"Condies Foods, Inc.",F-0683-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,78866,20180412.0,20180102,84118-6383,Voluntary: Firm initiated,Terminated,5
United States,Portsmouth,1 Highliner Ave,Product may contain undeclared milk.,,"693,408 cases (total for all products)",Lot Number: 0027056190; 0027056290; 0027114190; 0027115290,20170815,Nationwide,NH,HLSC 12/10oz Summer Herb Crusted Cod Item Number:    1029449,20170823,Class II,{},High Liner Foods Inc.,F-2632-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,77489,20171214.0,20170609,03801-4146,Voluntary: Firm initiated,Terminated,3
United States,Cincinnati,1199 Edison Dr,During an internal investigation the firm discovered that an ingredient used in various spices may contain Salmonella.,,41/44.5 lb bags,"Item 615040000, Lot #1702394843 PRODUCTION DATE 1/25/2017",20170505,"Product was shipped to IL, OH & MO",OH,"SJ TACO Net Wgt: 44.5 LBS INGREDIENTS: Spices including Chili Pepper, Garlic Powder, Sugar, Paprika***Wheat Flour***CONTAINS: SOY, WHEAT spicetec¿ FLAVORS & SEASONINGS 6 Santa Fe Way Cranbury, NJ 08512 (800) 345-7742",20170517,Class II,{},Givaudan Flavours Corp,F-2198-2017,Telephone,Food,76865,20171218.0,20170327,45216-2265,Voluntary: Firm initiated,Terminated,3
United States,Portales,42593 US Highway 70,"Sunland, Inc. is conducting a voluntary limited recall of its Almond Butter and Peanut Butter products, manufactured between May 1, 2010 and September 24, 2012, because these products may be contaminated with Salmonella.",,"953,932 units","Best-If-Used-By Dates between May 1, 2011 and September 24, 2013.",20121023,National distribution under various brand names including all 50 U.S. States with some international distribution Hong Kong.,NM,"Sunland Creamy Peanut Butter, 12 oz, UPC 4868726910; 5 lb UPC 22704; 40 lb UPC 22705; 40 lb UPC 22725; 500 lb UPC 26527; 18 oz UPC 4868726909; 15 lb 4868732722; 500 lb UPC 36527; 30 lb UPC 47730; 40 lb UPC 081725; 35 lb UPC 4868786724; 50 lb UPC 086301.  Produced by Sunland Inc, Portales, NM 88130",20121031,Class I,{},"Sunland, Incorporated",F-0370-2013,Press Release,Food,63257,20141001.0,20120924,88130-9043,Voluntary: Firm initiated,Terminated,5
